StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q79,Q8_Browser,Q8_Version,Q8_Operating System,Q8_Resolution,Q9,Q10,Q11,Q12,Q14,Q15,Q15_6_TEXT,Q16,Q16_4_TEXT,Q17,Q17_8_TEXT,SBSOD_1_1,SBSOD_2_1,SBSOD_3_1,SBSOD_4_1,SBSOD_5_1,SBSOD_6_1,SBSOD_7_1,SBSOD_8_1,SBSOD_9_1,SBSOD_10_1,SBSOD_11_1,SBSOD_12_1,SBSOD_13_1,SBSOD_14_1,SBSOD_15_1,VVIQ_1_Open_1,VVIQ_2_Open_1,VVIQ_3_Open_1,VVIQ_4_Open_1,VVIQ_5_Open_1,VVIQ_6_Open_1,VVIQ_7_Open_1,VVIQ_8_Open_1,VVIQ_9_Open_1,VVIQ_10_Open_1,VVIQ_11_Open_1,VVIQ_12_Open_1,VVIQ_13_Open_1,VVIQ_14_Open_1,VVIQ_15_Open_1,VVIQ_16_Open_1,VVIQ_1_Closed_1,VVIQ_2_Closed_1,VVIQ_3_Closed_1,VVIQ_4_Closed_1,VVIQ_5_Closed_1,VVIQ_6_Closed_1,VVIQ_7_Closed_1,VVIQ_8_Closed_1,VVIQ_9_Closed_1,VVIQ_10_Closed_1,VVIQ_11_Closed_1,VVIQ_12_Closed_1,VVIQ_13_Closed_1,VVIQ_14_Closed_1,VVIQ_15_Closed_1,VVIQ_16_Closed_1,Q95,id
2020-11-25 12:09:33,2020-11-25 12:33:23,IP Address,73.179.52.114,97,1430,False,2020-12-02 12:33:34,R_3MsbCUOILHZF1Uy,,,,,,,anonymous,EN,,Chrome,86.0.4240.198,Windows NT 10.0,1366x768,18,12,english,right,female,woman,,heterosexual,,black/afri-amer,,Disagree,Neutral,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly disagree,Neutral,Disagree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Neutral,Disagree,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Vague and dim,Vague and dim,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Moderate clear and vivid,,44200
2020-11-24 15:03:37,2020-11-25 13:54:43,IP Address,105.163.173.230,97,82266,False,2020-12-02 13:55:02,R_3suiAOSElk1EfVO,,,,,,,anonymous,EN,,Chrome,87.0.4280.66,Windows NT 10.0,1280x720,21,14,english,right,female,woman,,heterosexual,,black/afri-amer,,Somewhat agree,Somewhat disagree,Neutral,Strongly agree,Somewhat disagree,Strongly disagree,Strongly agree,Strongly disagree,Strongly agree,Neutral,Disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Vague and dim,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,,44398
2020-11-24 18:33:56,2020-11-26 20:20:35,IP Address,68.20.14.95,99,179199,False,2020-12-03 20:20:38,R_2waZgKX3i4WLr0Q,,,,,,,anonymous,EN,,Chrome,86.0.4240.198,Macintosh,1440x900,18,12,english,not right,female,woman,,heterosexual,,white,,Somewhat agree,Somewhat agree,Neutral,Neutral,Disagree,Agree,Neutral,Somewhat disagree,Neutral,Somewhat disagree,Somewhat agree,Disagree,Agree,Neutral,Neutral,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Moderate clear and vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,,44551
2020-11-23 21:45:02,2020-11-28 18:56:40,IP Address,76.110.199.76,97,421897,False,2020-12-05 18:57:16,R_9zuSxULQWSUdihP,,,,,,,anonymous,EN,,Chrome,87.0.4280.66,Windows NT 10.0,1536x864,21,15,english,right,male,man,,heterosexual,,white,,Somewhat agree,Somewhat agree,Somewhat disagree,Somewhat disagree,Disagree,Agree,Somewhat disagree,Somewhat agree,Somewhat agree,Strongly agree,Agree,Disagree,Strongly agree,Neutral,Neutral,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Moderate clear and vivd,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,,44555
2022-01-13 09:17:15,2022-01-13 09:38:26,IP Address,184.180.183.206,100,1271,True,2022-01-13 09:38:27,R_1OIAuulYQULoPSr,,,,,29.1656951904296875,-82.12729644775390625,anonymous,EN,I agree to participate.,Chrome,96.0.4664.55,Macintosh,1440x900,20,13,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Somewhat disagree,Somewhat disagree,Disagree,Disagree,Agree,Neutral,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Somewhat disagree,Neutral,Somewhat agree,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,ufbold5000,46452
2022-01-13 14:56:37,2022-01-13 15:31:40,IP Address,68.101.77.235,100,2102,True,2022-01-13 15:31:40,R_1CJBL13DULINSeD,,,,,29.6824951171875,-82.36060333251953125,anonymous,EN,I agree to participate.,Chrome,96.0.4664.110,Macintosh,1440x900,22,13,english,right,female,woman,,heterosexual,,white,,Somewhat disagree,Agree,Strongly disagree,Disagree,Strongly disagree,Strongly agree,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Agree,Strongly disagree,Agree,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,ufbold5000,46470
2022-01-13 17:36:18,2022-01-13 17:50:39,IP Address,67.83.156.71,100,861,True,2022-01-13 17:50:39,R_1mq1nORfOndqclE,,,,,41.06170654296875,-74.00830078125,anonymous,EN,I agree to participate.,Chrome,96.0.4664.110,Macintosh,1512x982,18,12,english,right,female,woman,,heterosexual,,white,,Disagree,Neutral,Somewhat agree,Disagree,Disagree,Agree,Disagree,Somewhat agree,Disagree,Agree,Agree,Disagree,Agree,Disagree,Somewhat agree,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,ufbold5000,46473
2022-01-15 08:46:26,2022-01-15 08:59:26,IP Address,67.83.156.71,100,779,True,2022-01-15 08:59:26,R_4Hs5Byn7cyUaS0F,,,,,41.06170654296875,-74.00830078125,anonymous,EN,I agree to participate.,Chrome,96.0.4664.110,Macintosh,1512x982,18,12,english,right,female,woman,,heterosexual,,white,,Disagree,Neutral,Somewhat agree,Disagree,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Somewhat disagree,Agree,Disagree,Disagree,Moderate clear and vivid,Moderate clear and vivid,Vague and dim,Moderate clear and vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Vague and dim,Vague and dim,Moderate clear and vivid,Vague and dim,Vague and dim,Moderate clear and vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46473
2022-01-13 09:39:06,2022-01-13 09:39:21,IP Address,184.180.183.206,4,14,False,2022-01-20 09:39:24,R_DSqHsdGQzCu9p1T,,,,,,,anonymous,EN,I agree to participate.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46452
2022-01-25 16:28:43,2022-01-25 16:55:40,IP Address,70.171.52.209,100,1616,True,2022-01-25 16:55:41,R_1Ff6MuLsP49H0HU,,,,,29.613800048828125,-82.3860015869140625,anonymous,EN,I agree to participate.,Chrome,97.0.4692.71,Windows NT 10.0,1366x768,21,15,english,right,female,woman,,heterosexual,,"asian,pacific-islander",,Somewhat disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Disagree,Strongly agree,Somewhat disagree,Somewhat agree,Somewhat disagree,Strongly agree,Strongly agree,Somewhat agree,Strongly agree,Somewhat disagree,Strongly agree,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,ufbold5000,46539
2022-01-25 19:20:46,2022-01-25 19:55:52,IP Address,64.238.187.78,100,2106,True,2022-01-25 19:55:53,R_01DmY9MfwITk36x,,,,,29.6475067138671875,-82.40399932861328125,anonymous,EN,I agree to participate.,Chrome,97.0.4692.71,Macintosh,1440x900,21,16,english,right,female,woman,,heterosexual,,unknown,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,ufbold5000,46462
2022-01-25 19:57:36,2022-01-25 19:59:49,IP Address,64.238.187.78,100,133,True,2022-01-25 19:59:49,R_3QKpR7PLQJn9myY,,,,,29.6475067138671875,-82.40399932861328125,anonymous,EN,I agree to participate.,Chrome,97.0.4692.71,Macintosh,1440x900,21,16,english,right,female,woman,,heterosexual,,black/afri-amer,,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,ufbold5000,46462
2022-01-26 18:14:57,2022-01-26 18:31:10,IP Address,66.231.134.206,100,972,True,2022-01-26 18:31:10,R_xDfawivlMHUH809,,,,,29.646697998046875,-82.328399658203125,anonymous,EN,I agree to participate.,Chrome,97.0.4692.99,Macintosh,1440x900,19,14,english,right,female,woman,,heterosexual,,"asian,black/afri-amer",,Somewhat agree,Neutral,Neutral,Neutral,Disagree,Somewhat agree,Neutral,Neutral,Somewhat disagree,Somewhat agree,Somewhat agree,Neutral,Somewhat agree,Somewhat agree,Somewhat disagree,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivd,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Moderate clear and vivid,Clear and reasonably vivid,Clear and reasonably vivid,Clear and reasonably vivid,ufbold5000,46502
2022-01-27 08:28:51,2022-01-27 09:00:10,IP Address,47.201.76.228,100,1878,True,2022-01-27 09:00:10,R_25WOJiKd026gvzJ,,,,,27.9821929931640625,-81.67060089111328125,anonymous,EN,I agree to participate.,Chrome,97.0.4692.99,Windows NT 10.0,1366x768,21,14,english,right,female,woman,,heterosexual,,"black/afri-amer,white",,Agree,Strongly disagree,Disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,Disagree,Strongly agree,Agree,Strongly disagree,Strongly agree,Strongly agree,Neutral,Perfectly clear and as vivid as normal vision,Clear and reasonably vivid,"No image at all, you only ""know"" that you are thinking of an object",Vague and dim,Clear and reasonably vivid,Perfectly clear and as vivid as normal vision,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,"No image at all, you only ""know"" that you are thinking of an object",Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Vague and dim,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,Perfectly clear and as vivid as normal vision,ufbold5000,46481
